Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Azerbaijan,AZE,"Feb 15, 2020",0,0
Azerbaijan,AZE,"Feb 16, 2020",0,0
Azerbaijan,AZE,"Feb 17, 2020",0,0
Azerbaijan,AZE,"Feb 18, 2020",0,0
Azerbaijan,AZE,"Feb 19, 2020",0,0
Azerbaijan,AZE,"Feb 20, 2020",0,0
Azerbaijan,AZE,"Feb 21, 2020",0,0
Azerbaijan,AZE,"Feb 22, 2020",0,0
Azerbaijan,AZE,"Feb 23, 2020",0,0
Azerbaijan,AZE,"Feb 24, 2020",0,0
Azerbaijan,AZE,"Feb 25, 2020",0,0
Azerbaijan,AZE,"Feb 26, 2020",0,0
Azerbaijan,AZE,"Feb 27, 2020",0,0
Azerbaijan,AZE,"Feb 28, 2020",0,0
Azerbaijan,AZE,"Feb 29, 2020",1,1
Azerbaijan,AZE,"Mar 1, 2020",1,0
Azerbaijan,AZE,"Mar 2, 2020",3,2
Azerbaijan,AZE,"Mar 6, 2020",6,3
Azerbaijan,AZE,"Mar 7, 2020",9,3
Azerbaijan,AZE,"Mar 11, 2020",11,2
Azerbaijan,AZE,"Mar 12, 2020",13,2
Azerbaijan,AZE,"Mar 13, 2020",13,0
Azerbaijan,AZE,"Mar 15, 2020",19,6
Azerbaijan,AZE,"Mar 16, 2020",19,0
Azerbaijan,AZE,"Mar 17, 2020",19,0
Azerbaijan,AZE,"Mar 18, 2020",28,9
Azerbaijan,AZE,"Mar 19, 2020",34,6
Azerbaijan,AZE,"Mar 20, 2020",44,10
Azerbaijan,AZE,"Mar 21, 2020",44,0
Azerbaijan,AZE,"Mar 22, 2020",53,9
Azerbaijan,AZE,"Mar 23, 2020",65,12
Azerbaijan,AZE,"Mar 24, 2020",72,7
Azerbaijan,AZE,"Mar 25, 2020",87,15
Azerbaijan,AZE,"Mar 26, 2020",93,6
Azerbaijan,AZE,"Mar 27, 2020",122,29
Azerbaijan,AZE,"Mar 28, 2020",165,43
Azerbaijan,AZE,"Mar 29, 2020",182,17
Azerbaijan,AZE,"Mar 30, 2020",209,27
Bahamas,BHS,"Mar 16, 2020",1,1
Bahamas,BHS,"Mar 17, 2020",1,0
Bahamas,BHS,"Mar 20, 2020",3,2
Bahamas,BHS,"Mar 21, 2020",4,1
Bahamas,BHS,"Mar 22, 2020",4,0
Bahamas,BHS,"Mar 23, 2020",4,0
Bahamas,BHS,"Mar 24, 2020",4,0
Bahamas,BHS,"Mar 25, 2020",4,0
Bahamas,BHS,"Mar 26, 2020",5,1
Bahamas,BHS,"Mar 27, 2020",9,4
Bahamas,BHS,"Mar 28, 2020",9,0
Bahamas,BHS,"Mar 29, 2020",11,2
Bahamas,BHS,"Mar 30, 2020",14,3
Bahrain,BHR,"Dec 31, 2019",0,0
Bahrain,BHR,"Jan 1, 2020",0,0
Bahrain,BHR,"Jan 2, 2020",0,0
Bahrain,BHR,"Jan 3, 2020",0,0
Bahrain,BHR,"Jan 4, 2020",0,0
Bahrain,BHR,"Jan 5, 2020",0,0
Bahrain,BHR,"Jan 6, 2020",0,0
Bahrain,BHR,"Jan 7, 2020",0,0
Bahrain,BHR,"Jan 8, 2020",0,0
Bahrain,BHR,"Jan 9, 2020",0,0
Bahrain,BHR,"Jan 10, 2020",0,0
Bahrain,BHR,"Jan 11, 2020",0,0
Bahrain,BHR,"Jan 12, 2020",0,0
Bahrain,BHR,"Jan 13, 2020",0,0
Bahrain,BHR,"Jan 14, 2020",0,0
Bahrain,BHR,"Jan 15, 2020",0,0
Bahrain,BHR,"Jan 16, 2020",0,0
Bahrain,BHR,"Jan 17, 2020",0,0
Bahrain,BHR,"Jan 18, 2020",0,0
Bahrain,BHR,"Jan 19, 2020",0,0
Bahrain,BHR,"Jan 20, 2020",0,0
Bahrain,BHR,"Jan 21, 2020",0,0
Bahrain,BHR,"Jan 22, 2020",0,0
Bahrain,BHR,"Jan 23, 2020",0,0
Bahrain,BHR,"Jan 24, 2020",0,0
Bahrain,BHR,"Jan 25, 2020",0,0
Bahrain,BHR,"Jan 26, 2020",0,0
Bahrain,BHR,"Jan 27, 2020",0,0
Bahrain,BHR,"Jan 28, 2020",0,0
Bahrain,BHR,"Jan 29, 2020",0,0
Bahrain,BHR,"Jan 30, 2020",0,0
Bahrain,BHR,"Jan 31, 2020",0,0
Bahrain,BHR,"Feb 1, 2020",0,0
Bahrain,BHR,"Feb 2, 2020",0,0
Bahrain,BHR,"Feb 3, 2020",0,0
Bahrain,BHR,"Feb 4, 2020",0,0
Bahrain,BHR,"Feb 5, 2020",0,0
Bahrain,BHR,"Feb 6, 2020",0,0
Bahrain,BHR,"Feb 7, 2020",0,0
Bahrain,BHR,"Feb 8, 2020",0,0
Bahrain,BHR,"Feb 9, 2020",0,0
Bahrain,BHR,"Feb 10, 2020",0,0
Bahrain,BHR,"Feb 11, 2020",0,0
Bahrain,BHR,"Feb 12, 2020",0,0
Bahrain,BHR,"Feb 13, 2020",0,0
Bahrain,BHR,"Feb 14, 2020",0,0
Bahrain,BHR,"Feb 15, 2020",0,0
Bahrain,BHR,"Feb 16, 2020",0,0
Bahrain,BHR,"Feb 17, 2020",0,0
Bahrain,BHR,"Feb 18, 2020",0,0
Bahrain,BHR,"Feb 19, 2020",0,0
Bahrain,BHR,"Feb 20, 2020",0,0
Bahrain,BHR,"Feb 21, 2020",0,0
Bahrain,BHR,"Feb 22, 2020",0,0
Bahrain,BHR,"Feb 23, 2020",0,0
Bahrain,BHR,"Feb 24, 2020",1,1
Bahrain,BHR,"Feb 25, 2020",2,1
Bahrain,BHR,"Feb 26, 2020",23,21
Bahrain,BHR,"Feb 27, 2020",33,10
Bahrain,BHR,"Feb 28, 2020",33,0
Bahrain,BHR,"Feb 29, 2020",38,5
Bahrain,BHR,"Mar 1, 2020",41,3
Bahrain,BHR,"Mar 2, 2020",47,6
Bahrain,BHR,"Mar 4, 2020",49,2
Bahrain,BHR,"Mar 5, 2020",52,3
Bahrain,BHR,"Mar 6, 2020",52,0
Bahrain,BHR,"Mar 7, 2020",56,4
Bahrain,BHR,"Mar 8, 2020",63,7
Bahrain,BHR,"Mar 9, 2020",79,16
Bahrain,BHR,"Mar 10, 2020",109,30
Bahrain,BHR,"Mar 11, 2020",110,1
Bahrain,BHR,"Mar 12, 2020",162,52
Bahrain,BHR,"Mar 13, 2020",162,0
Bahrain,BHR,"Mar 14, 2020",210,48
Bahrain,BHR,"Mar 15, 2020",211,1
Bahrain,BHR,"Mar 16, 2020",214,3
Bahrain,BHR,"Mar 17, 2020",221,7
Bahrain,BHR,"Mar 18, 2020",237,16
Bahrain,BHR,"Mar 19, 2020",256,19
Bahrain,BHR,"Mar 20, 2020",269,13
Bahrain,BHR,"Mar 21, 2020",285,16
Bahrain,BHR,"Mar 22, 2020",306,21
Bahrain,BHR,"Mar 23, 2020",334,28
Bahrain,BHR,"Mar 24, 2020",339,5
Bahrain,BHR,"Mar 25, 2020",390,51
Bahrain,BHR,"Mar 26, 2020",419,29
Bahrain,BHR,"Mar 27, 2020",458,39
Bahrain,BHR,"Mar 28, 2020",466,8
Bahrain,BHR,"Mar 29, 2020",473,7
Bahrain,BHR,"Mar 30, 2020",500,27
Bangladesh,BGD,"Mar 9, 2020",3,3
Bangladesh,BGD,"Mar 15, 2020",3,0
Bangladesh,BGD,"Mar 17, 2020",5,2
Bangladesh,BGD,"Mar 18, 2020",8,3
Bangladesh,BGD,"Mar 19, 2020",10,2
Bangladesh,BGD,"Mar 20, 2020",10,0
Bangladesh,BGD,"Mar 21, 2020",17,7
Bangladesh,BGD,"Mar 22, 2020",24,7
Bangladesh,BGD,"Mar 23, 2020",27,3
Bangladesh,BGD,"Mar 24, 2020",33,6
Bangladesh,BGD,"Mar 25, 2020",39,6
Bangladesh,BGD,"Mar 26, 2020",39,0
Bangladesh,BGD,"Mar 27, 2020",48,9
Bangladesh,BGD,"Mar 28, 2020",48,0
Bangladesh,BGD,"Mar 29, 2020",48,0
Bangladesh,BGD,"Mar 30, 2020",49,1
Barbados,BRB,"Mar 18, 2020",1,1
Barbados,BRB,"Mar 19, 2020",1,0
Barbados,BRB,"Mar 20, 2020",2,1
Barbados,BRB,"Mar 21, 2020",6,4
Barbados,BRB,"Mar 22, 2020",14,8
Barbados,BRB,"Mar 23, 2020",17,3
Barbados,BRB,"Mar 24, 2020",17,0
Barbados,BRB,"Mar 25, 2020",18,1
Barbados,BRB,"Mar 26, 2020",18,0
Barbados,BRB,"Mar 27, 2020",24,6
Barbados,BRB,"Mar 28, 2020",24,0
Barbados,BRB,"Mar 29, 2020",26,2
Barbados,BRB,"Mar 30, 2020",33,7
Belarus,BLR,"Dec 31, 2019",0,0
Belarus,BLR,"Jan 1, 2020",0,0
Belarus,BLR,"Jan 2, 2020",0,0
Belarus,BLR,"Jan 3, 2020",0,0
Belarus,BLR,"Jan 4, 2020",0,0
Belarus,BLR,"Jan 5, 2020",0,0
Belarus,BLR,"Jan 6, 2020",0,0
Belarus,BLR,"Jan 7, 2020",0,0
Belarus,BLR,"Jan 8, 2020",0,0
Belarus,BLR,"Jan 9, 2020",0,0
Belarus,BLR,"Jan 10, 2020",0,0
Belarus,BLR,"Jan 11, 2020",0,0
Belarus,BLR,"Jan 12, 2020",0,0
Belarus,BLR,"Jan 13, 2020",0,0
Belarus,BLR,"Jan 14, 2020",0,0
Belarus,BLR,"Jan 15, 2020",0,0
Belarus,BLR,"Jan 16, 2020",0,0
Belarus,BLR,"Jan 17, 2020",0,0
Belarus,BLR,"Jan 18, 2020",0,0
Belarus,BLR,"Jan 19, 2020",0,0
Belarus,BLR,"Jan 20, 2020",0,0
Belarus,BLR,"Jan 21, 2020",0,0
Belarus,BLR,"Jan 22, 2020",0,0
Belarus,BLR,"Jan 23, 2020",0,0
Belarus,BLR,"Jan 24, 2020",0,0
Belarus,BLR,"Jan 25, 2020",0,0
Belarus,BLR,"Jan 26, 2020",0,0
Belarus,BLR,"Jan 27, 2020",0,0
Belarus,BLR,"Jan 28, 2020",0,0
Belarus,BLR,"Jan 29, 2020",0,0
Belarus,BLR,"Jan 30, 2020",0,0
Belarus,BLR,"Jan 31, 2020",0,0
Belarus,BLR,"Feb 1, 2020",0,0
Belarus,BLR,"Feb 2, 2020",0,0
Belarus,BLR,"Feb 3, 2020",0,0
Belarus,BLR,"Feb 4, 2020",0,0
Belarus,BLR,"Feb 5, 2020",0,0
Belarus,BLR,"Feb 6, 2020",0,0
Belarus,BLR,"Feb 7, 2020",0,0
Belarus,BLR,"Feb 8, 2020",0,0
Belarus,BLR,"Feb 9, 2020",0,0
Belarus,BLR,"Feb 10, 2020",0,0
Belarus,BLR,"Feb 11, 2020",0,0
Belarus,BLR,"Feb 12, 2020",0,0
Belarus,BLR,"Feb 13, 2020",0,0
Belarus,BLR,"Feb 14, 2020",0,0
Belarus,BLR,"Feb 15, 2020",0,0
Belarus,BLR,"Feb 16, 2020",0,0
Belarus,BLR,"Feb 17, 2020",0,0
Belarus,BLR,"Feb 18, 2020",0,0
Belarus,BLR,"Feb 19, 2020",0,0
Belarus,BLR,"Feb 20, 2020",0,0
Belarus,BLR,"Feb 21, 2020",0,0
Belarus,BLR,"Feb 22, 2020",0,0
Belarus,BLR,"Feb 23, 2020",0,0
Belarus,BLR,"Feb 24, 2020",0,0
Belarus,BLR,"Feb 25, 2020",0,0
Belarus,BLR,"Feb 26, 2020",0,0
Belarus,BLR,"Feb 27, 2020",0,0
Belarus,BLR,"Feb 28, 2020",1,1
Belarus,BLR,"Feb 29, 2020",1,0
Belarus,BLR,"Mar 1, 2020",1,0
Belarus,BLR,"Mar 2, 2020",1,0
Belarus,BLR,"Mar 4, 2020",4,3
Belarus,BLR,"Mar 5, 2020",6,2
Belarus,BLR,"Mar 11, 2020",9,3
Belarus,BLR,"Mar 12, 2020",12,3
Belarus,BLR,"Mar 13, 2020",21,9
Belarus,BLR,"Mar 16, 2020",27,6
Belarus,BLR,"Mar 17, 2020",36,9
Belarus,BLR,"Mar 18, 2020",36,0
Belarus,BLR,"Mar 19, 2020",46,10
Belarus,BLR,"Mar 20, 2020",57,11
Belarus,BLR,"Mar 21, 2020",57,0
Belarus,BLR,"Mar 22, 2020",76,19
Belarus,BLR,"Mar 23, 2020",76,0
Belarus,BLR,"Mar 24, 2020",81,5
Belarus,BLR,"Mar 25, 2020",81,0
Belarus,BLR,"Mar 26, 2020",86,5
Belarus,BLR,"Mar 27, 2020",86,0
Belarus,BLR,"Mar 28, 2020",94,8
Belarus,BLR,"Mar 29, 2020",94,0
Belarus,BLR,"Mar 30, 2020",94,0
Belgium,BEL,"Dec 31, 2019",0,0
Belgium,BEL,"Jan 1, 2020",0,0
Belgium,BEL,"Jan 2, 2020",0,0
Belgium,BEL,"Jan 3, 2020",0,0
Belgium,BEL,"Jan 4, 2020",0,0
Belgium,BEL,"Jan 5, 2020",0,0
Belgium,BEL,"Jan 6, 2020",0,0
Belgium,BEL,"Jan 7, 2020",0,0
Belgium,BEL,"Jan 8, 2020",0,0
Belgium,BEL,"Jan 9, 2020",0,0
Belgium,BEL,"Jan 10, 2020",0,0
Belgium,BEL,"Jan 11, 2020",0,0
Belgium,BEL,"Jan 12, 2020",0,0
Belgium,BEL,"Jan 13, 2020",0,0
Belgium,BEL,"Jan 14, 2020",0,0
Belgium,BEL,"Jan 15, 2020",0,0
Belgium,BEL,"Jan 16, 2020",0,0
Belgium,BEL,"Jan 17, 2020",0,0
Belgium,BEL,"Jan 18, 2020",0,0
Belgium,BEL,"Jan 19, 2020",0,0
Belgium,BEL,"Jan 20, 2020",0,0
Belgium,BEL,"Jan 21, 2020",0,0
Belgium,BEL,"Jan 22, 2020",0,0
Belgium,BEL,"Jan 23, 2020",0,0
Belgium,BEL,"Jan 24, 2020",0,0
Belgium,BEL,"Jan 25, 2020",0,0
Belgium,BEL,"Jan 26, 2020",0,0
Belgium,BEL,"Jan 27, 2020",0,0
Belgium,BEL,"Jan 28, 2020",0,0
Belgium,BEL,"Jan 29, 2020",0,0
Belgium,BEL,"Jan 30, 2020",0,0
Belgium,BEL,"Jan 31, 2020",0,0
Belgium,BEL,"Feb 1, 2020",0,0
Belgium,BEL,"Feb 2, 2020",0,0
Belgium,BEL,"Feb 3, 2020",0,0
Belgium,BEL,"Feb 4, 2020",1,1
Belgium,BEL,"Feb 5, 2020",1,0
Belgium,BEL,"Feb 6, 2020",1,0
Belgium,BEL,"Feb 7, 2020",1,0
Belgium,BEL,"Feb 8, 2020",1,0
Belgium,BEL,"Feb 9, 2020",1,0
Belgium,BEL,"Feb 10, 2020",1,0
Belgium,BEL,"Feb 11, 2020",1,0
Belgium,BEL,"Feb 12, 2020",1,0
Belgium,BEL,"Feb 13, 2020",1,0
Belgium,BEL,"Feb 14, 2020",1,0
Belgium,BEL,"Feb 15, 2020",1,0
Belgium,BEL,"Feb 16, 2020",1,0
Belgium,BEL,"Feb 17, 2020",1,0
Belgium,BEL,"Feb 18, 2020",1,0
Belgium,BEL,"Feb 19, 2020",1,0
Belgium,BEL,"Feb 20, 2020",1,0
Belgium,BEL,"Feb 21, 2020",1,0
Belgium,BEL,"Feb 22, 2020",1,0
Belgium,BEL,"Feb 23, 2020",1,0
Belgium,BEL,"Feb 24, 2020",1,0
Belgium,BEL,"Feb 25, 2020",1,0
Belgium,BEL,"Feb 26, 2020",1,0
Belgium,BEL,"Feb 27, 2020",1,0
Belgium,BEL,"Feb 28, 2020",1,0
Belgium,BEL,"Feb 29, 2020",1,0
Belgium,BEL,"Mar 1, 2020",1,0
Belgium,BEL,"Mar 2, 2020",2,1
Belgium,BEL,"Mar 3, 2020",8,6
Belgium,BEL,"Mar 4, 2020",13,5
Belgium,BEL,"Mar 5, 2020",23,10
Belgium,BEL,"Mar 6, 2020",50,27
Belgium,BEL,"Mar 7, 2020",109,59
Belgium,BEL,"Mar 8, 2020",169,60
Belgium,BEL,"Mar 9, 2020",200,31
Belgium,BEL,"Mar 10, 2020",239,39
Belgium,BEL,"Mar 11, 2020",267,28
Belgium,BEL,"Mar 12, 2020",314,47
Belgium,BEL,"Mar 13, 2020",399,85
Belgium,BEL,"Mar 14, 2020",559,160
Belgium,BEL,"Mar 15, 2020",689,130
Belgium,BEL,"Mar 16, 2020",886,197
Belgium,BEL,"Mar 17, 2020",1085,199
Belgium,BEL,"Mar 18, 2020",1243,158
Belgium,BEL,"Mar 19, 2020",1486,243
Belgium,BEL,"Mar 20, 2020",1795,309
Belgium,BEL,"Mar 21, 2020",2257,462
Belgium,BEL,"Mar 22, 2020",2815,558
Belgium,BEL,"Mar 23, 2020",3401,586
Belgium,BEL,"Mar 24, 2020",3743,342
Belgium,BEL,"Mar 25, 2020",4269,526
Belgium,BEL,"Mar 26, 2020",4937,668
Belgium,BEL,"Mar 27, 2020",6235,1298
Belgium,BEL,"Mar 28, 2020",7284,1049
Belgium,BEL,"Mar 29, 2020",9134,1850
Belgium,BEL,"Mar 30, 2020",10836,1702
Belize,BLZ,"Mar 24, 2020",1,1
Belize,BLZ,"Mar 25, 2020",1,0
Belize,BLZ,"Mar 26, 2020",2,1
Belize,BLZ,"Mar 27, 2020",2,0
Belize,BLZ,"Mar 28, 2020",2,0
Belize,BLZ,"Mar 29, 2020",2,0
Belize,BLZ,"Mar 30, 2020",2,0
Benin,BEN,"Mar 17, 2020",1,1
Benin,BEN,"Mar 18, 2020",1,0
Benin,BEN,"Mar 19, 2020",1,0
Benin,BEN,"Mar 20, 2020",2,1
Benin,BEN,"Mar 21, 2020",2,0
Benin,BEN,"Mar 22, 2020",2,0
Benin,BEN,"Mar 23, 2020",2,0
Benin,BEN,"Mar 24, 2020",5,3
Benin,BEN,"Mar 25, 2020",5,0
Benin,BEN,"Mar 26, 2020",5,0
Benin,BEN,"Mar 27, 2020",6,1
Benin,BEN,"Mar 28, 2020",6,0
Benin,BEN,"Mar 29, 2020",6,0
Benin,BEN,"Mar 30, 2020",6,0
Bermuda,BMU,"Mar 20, 2020",2,2
Bermuda,BMU,"Mar 21, 2020",2,0
Bermuda,BMU,"Mar 22, 2020",2,0
Bermuda,BMU,"Mar 23, 2020",6,4
Bermuda,BMU,"Mar 24, 2020",6,0
Bermuda,BMU,"Mar 25, 2020",6,0
Bermuda,BMU,"Mar 26, 2020",6,0
Bermuda,BMU,"Mar 27, 2020",15,9
Bermuda,BMU,"Mar 28, 2020",17,2
Bermuda,BMU,"Mar 29, 2020",22,5
Bermuda,BMU,"Mar 30, 2020",22,0
Bhutan,BTN,"Mar 6, 2020",1,1
Bhutan,BTN,"Mar 13, 2020",1,0
Bhutan,BTN,"Mar 15, 2020",1,0
Bhutan,BTN,"Mar 17, 2020",1,0
Bhutan,BTN,"Mar 18, 2020",1,0
Bhutan,BTN,"Mar 19, 2020",1,0
Bhutan,BTN,"Mar 20, 2020",1,0
Bhutan,BTN,"Mar 21, 2020",2,1
Bhutan,BTN,"Mar 22, 2020",2,0
Bhutan,BTN,"Mar 23, 2020",2,0
Bhutan,BTN,"Mar 24, 2020",2,0
Bhutan,BTN,"Mar 25, 2020",2,0
Bhutan,BTN,"Mar 26, 2020",3,1
Bhutan,BTN,"Mar 27, 2020",3,0
Bhutan,BTN,"Mar 28, 2020",3,0
Bhutan,BTN,"Mar 29, 2020",4,1
Bhutan,BTN,"Mar 30, 2020",4,0
Bolivia,BOL,"Mar 12, 2020",2,2
Bolivia,BOL,"Mar 13, 2020",3,1
Bolivia,BOL,"Mar 14, 2020",10,7
Bolivia,BOL,"Mar 15, 2020",10,0
Bolivia,BOL,"Mar 17, 2020",11,1
Bolivia,BOL,"Mar 18, 2020",12,1
Bolivia,BOL,"Mar 19, 2020",12,0
Bolivia,BOL,"Mar 20, 2020",15,3
Bolivia,BOL,"Mar 21, 2020",19,4
Bolivia,BOL,"Mar 22, 2020",20,1
Bolivia,BOL,"Mar 23, 2020",27,7
Bolivia,BOL,"Mar 24, 2020",28,1
Bolivia,BOL,"Mar 25, 2020",32,4
Bolivia,BOL,"Mar 26, 2020",39,7
Bolivia,BOL,"Mar 27, 2020",61,22
Bolivia,BOL,"Mar 28, 2020",74,13
Bolivia,BOL,"Mar 29, 2020",81,7
Bolivia,BOL,"Mar 30, 2020",96,15
Bosnia and Herzegovina,BIH,"Mar 6, 2020",2,2
Bosnia and Herzegovina,BIH,"Mar 12, 2020",3,1
Bosnia and Herzegovina,BIH,"Mar 13, 2020",3,0
Bosnia and Herzegovina,BIH,"Mar 16, 2020",18,15
Bosnia and Herzegovina,BIH,"Mar 17, 2020",21,3
Bosnia and Herzegovina,BIH,"Mar 18, 2020",21,0
Bosnia and Herzegovina,BIH,"Mar 19, 2020",36,15
Bosnia and Herzegovina,BIH,"Mar 20, 2020",44,8
Bosnia and Herzegovina,BIH,"Mar 21, 2020",44,0
Bosnia and Herzegovina,BIH,"Mar 22, 2020",92,48
Bosnia and Herzegovina,BIH,"Mar 23, 2020",125,33
Bosnia and Herzegovina,BIH,"Mar 24, 2020",129,4
Bosnia and Herzegovina,BIH,"Mar 25, 2020",162,33
Bosnia and Herzegovina,BIH,"Mar 26, 2020",181,19
Bosnia and Herzegovina,BIH,"Mar 27, 2020",181,0
Bosnia and Herzegovina,BIH,"Mar 28, 2020",229,48
Bosnia and Herzegovina,BIH,"Mar 29, 2020",257,28
Bosnia and Herzegovina,BIH,"Mar 30, 2020",323,66
Brazil,BRA,"Dec 31, 2019",0,0
Brazil,BRA,"Jan 1, 2020",0,0
Brazil,BRA,"Jan 2, 2020",0,0
Brazil,BRA,"Jan 3, 2020",0,0
Brazil,BRA,"Jan 4, 2020",0,0
Brazil,BRA,"Jan 5, 2020",0,0
Brazil,BRA,"Jan 6, 2020",0,0
Brazil,BRA,"Jan 7, 2020",0,0
Brazil,BRA,"Jan 8, 2020",0,0
Brazil,BRA,"Jan 9, 2020",0,0
Brazil,BRA,"Jan 10, 2020",0,0
Brazil,BRA,"Jan 11, 2020",0,0
Brazil,BRA,"Jan 12, 2020",0,0
Brazil,BRA,"Jan 13, 2020",0,0
Brazil,BRA,"Jan 14, 2020",0,0
Brazil,BRA,"Jan 15, 2020",0,0
Brazil,BRA,"Jan 16, 2020",0,0
Brazil,BRA,"Jan 17, 2020",0,0
Brazil,BRA,"Jan 18, 2020",0,0
Brazil,BRA,"Jan 19, 2020",0,0
Brazil,BRA,"Jan 20, 2020",0,0
Brazil,BRA,"Jan 21, 2020",0,0
Brazil,BRA,"Jan 22, 2020",0,0
Brazil,BRA,"Jan 23, 2020",0,0
Brazil,BRA,"Jan 24, 2020",0,0
Brazil,BRA,"Jan 25, 2020",0,0
Brazil,BRA,"Jan 26, 2020",0,0
Brazil,BRA,"Jan 27, 2020",0,0
Brazil,BRA,"Jan 28, 2020",0,0
Brazil,BRA,"Jan 29, 2020",0,0
Brazil,BRA,"Jan 30, 2020",0,0
Brazil,BRA,"Jan 31, 2020",0,0
Brazil,BRA,"Feb 1, 2020",0,0
Brazil,BRA,"Feb 2, 2020",0,0
Brazil,BRA,"Feb 3, 2020",0,0
Brazil,BRA,"Feb 4, 2020",0,0
Brazil,BRA,"Feb 5, 2020",0,0
Brazil,BRA,"Feb 6, 2020",0,0
Brazil,BRA,"Feb 7, 2020",0,0
Brazil,BRA,"Feb 8, 2020",0,0
Brazil,BRA,"Feb 9, 2020",0,0
Brazil,BRA,"Feb 10, 2020",0,0
Brazil,BRA,"Feb 11, 2020",0,0
Brazil,BRA,"Feb 12, 2020",0,0
Brazil,BRA,"Feb 13, 2020",0,0
Brazil,BRA,"Feb 14, 2020",0,0
Brazil,BRA,"Feb 15, 2020",0,0
Brazil,BRA,"Feb 16, 2020",0,0
Brazil,BRA,"Feb 17, 2020",0,0
Brazil,BRA,"Feb 18, 2020",0,0
Brazil,BRA,"Feb 19, 2020",0,0
Brazil,BRA,"Feb 20, 2020",0,0
Brazil,BRA,"Feb 21, 2020",0,0
Brazil,BRA,"Feb 22, 2020",0,0
Brazil,BRA,"Feb 23, 2020",0,0
Brazil,BRA,"Feb 24, 2020",0,0
Brazil,BRA,"Feb 25, 2020",0,0
Brazil,BRA,"Feb 26, 2020",1,1
Brazil,BRA,"Feb 27, 2020",1,0
Brazil,BRA,"Feb 28, 2020",1,0
Brazil,BRA,"Feb 29, 2020",1,0
Brazil,BRA,"Mar 1, 2020",2,1
Brazil,BRA,"Mar 2, 2020",2,0
Brazil,BRA,"Mar 5, 2020",3,1
Brazil,BRA,"Mar 6, 2020",8,5
Brazil,BRA,"Mar 7, 2020",13,5
Brazil,BRA,"Mar 8, 2020",13,0
Brazil,BRA,"Mar 9, 2020",25,12
Brazil,BRA,"Mar 11, 2020",34,9
Brazil,BRA,"Mar 12, 2020",52,18
Brazil,BRA,"Mar 13, 2020",77,25
Brazil,BRA,"Mar 14, 2020",98,21
Brazil,BRA,"Mar 15, 2020",121,23
Brazil,BRA,"Mar 16, 2020",200,79
Brazil,BRA,"Mar 17, 2020",234,34
Brazil,BRA,"Mar 18, 2020",291,57
Brazil,BRA,"Mar 19, 2020",428,137
Brazil,BRA,"Mar 20, 2020",621,193
Brazil,BRA,"Mar 21, 2020",904,283
Brazil,BRA,"Mar 22, 2020",1128,224
Brazil,BRA,"Mar 23, 2020",1546,418
Brazil,BRA,"Mar 24, 2020",1891,345
Brazil,BRA,"Mar 25, 2020",2201,310
Brazil,BRA,"Mar 26, 2020",2433,232
Brazil,BRA,"Mar 27, 2020",2915,482
Brazil,BRA,"Mar 28, 2020",3417,502
Brazil,BRA,"Mar 29, 2020",3904,487
Brazil,BRA,"Mar 30, 2020",4256,352
British Virgin Islands,VGB,"Mar 27, 2020",2,2
British Virgin Islands,VGB,"Mar 28, 2020",2,0
British Virgin Islands,VGB,"Mar 29, 2020",2,0
British Virgin Islands,VGB,"Mar 30, 2020",2,0
Brunei,BRN,"Mar 10, 2020",1,1
Brunei,BRN,"Mar 12, 2020",11,10
Brunei,BRN,"Mar 13, 2020",25,14
Brunei,BRN,"Mar 14, 2020",37,12
Brunei,BRN,"Mar 15, 2020",40,3
Brunei,BRN,"Mar 16, 2020",50,10
Brunei,BRN,"Mar 17, 2020",54,4
Brunei,BRN,"Mar 18, 2020",56,2
Brunei,BRN,"Mar 19, 2020",68,12
Brunei,BRN,"Mar 20, 2020",73,5
Brunei,BRN,"Mar 21, 2020",78,5
Brunei,BRN,"Mar 22, 2020",83,5
Brunei,BRN,"Mar 23, 2020",88,5
Brunei,BRN,"Mar 24, 2020",91,3
Brunei,BRN,"Mar 25, 2020",104,13
Brunei,BRN,"Mar 26, 2020",107,3
Brunei,BRN,"Mar 27, 2020",114,7
Brunei,BRN,"Mar 28, 2020",115,1
Brunei,BRN,"Mar 29, 2020",120,5
Brunei,BRN,"Mar 30, 2020",126,6
Bulgaria,BGR,"Mar 8, 2020",2,2
Bulgaria,BGR,"Mar 9, 2020",4,2
Bulgaria,BGR,"Mar 12, 2020",7,3
Bulgaria,BGR,"Mar 13, 2020",23,16
Bulgaria,BGR,"Mar 14, 2020",31,8
Bulgaria,BGR,"Mar 15, 2020",41,10
Bulgaria,BGR,"Mar 16, 2020",51,10
Bulgaria,BGR,"Mar 17, 2020",62,11
Bulgaria,BGR,"Mar 18, 2020",81,19
Bulgaria,BGR,"Mar 19, 2020",92,11
Bulgaria,BGR,"Mar 20, 2020",105,13
Bulgaria,BGR,"Mar 21, 2020",127,22
Bulgaria,BGR,"Mar 22, 2020",163,36
Bulgaria,BGR,"Mar 23, 2020",185,22
Bulgaria,BGR,"Mar 24, 2020",201,16
Bulgaria,BGR,"Mar 25, 2020",220,19
Bulgaria,BGR,"Mar 26, 2020",242,22
Bulgaria,BGR,"Mar 27, 2020",264,22
Bulgaria,BGR,"Mar 28, 2020",293,29
